roomidx ,idx ,romname ,minpeople,maxpeople,price,r_check,content,col1,col2
7107,1777,가을방,4,6,80000,0,,,
7108,1777,겨울방,8,10,150000,0,,,
7109,1778,봄방,2,4,50000,0,,,
7110,1778,여름방,2,6,70000,0,,,
7111,1778,가을방,4,6,80000,0,,,
7112,1778,겨울방,8,10,150000,0,,,
7113,1779,봄방,2,4,50000,0,,,
7114,1779,여름방,2,6,70000,0,,,
7115,1779,가을방,4,6,80000,0,,,
7116,1779,겨울방,8,10,150000,0,,,
7117,1780,봄방,2,4,50000,0,,,
7118,1780,여름방,2,6,70000,0,,,
7119,1780,가을방,4,6,80000,0,,,
7120,1780,겨울방,8,10,150000,0,,,
7121,1781,봄방,2,4,50000,0,,,
7122,1781,여름방,2,6,70000,0,,,
7123,1781,가을방,4,6,80000,0,,,
7124,1781,겨울방,8,10,150000,0,,,
7125,1782,봄방,2,4,50000,0,,,
7126,1782,여름방,2,6,70000,0,,,
7127,1782,가을방,4,6,80000,0,,,
7128,1782,겨울방,8,10,150000,0,,,
7129,1783,봄방,2,4,50000,0,,,
7130,1783,여름방,2,6,70000,0,,,
7131,1783,가을방,4,6,80000,0,,,
7132,1783,겨울방,8,10,150000,0,,,
7133,1784,봄방,2,4,50000,0,,,
7134,1784,여름방,2,6,70000,0,,,
7135,1784,가을방,4,6,80000,0,,,
7136,1784,겨울방,8,10,150000,0,,,
7137,1785,봄방,2,4,50000,0,,,
7138,1785,여름방,2,6,70000,0,,,
7139,1785,가을방,4,6,80000,0,,,
7140,1785,겨울방,8,10,150000,0,,,
7141,1786,봄방,2,4,50000,0,,,
7142,1786,여름방,2,6,70000,0,,,
7143,1786,가을방,4,6,80000,0,,,
7144,1786,겨울방,8,10,150000,0,,,
7145,1787,봄방,2,4,50000,0,,,
7146,1787,여름방,2,6,70000,0,,,
7147,1787,가을방,4,6,80000,0,,,
7148,1787,겨울방,8,10,150000,0,,,
7149,1788,봄방,2,4,50000,0,,,
7150,1788,여름방,2,6,70000,0,,,
7151,1788,가을방,4,6,80000,0,,,
7152,1788,겨울방,8,10,150000,0,,,
7153,1789,봄방,2,4,50000,0,,,
7154,1789,여름방,2,6,70000,0,,,
7155,1789,가을방,4,6,80000,0,,,
7156,1789,겨울방,8,10,150000,0,,,
7157,1790,봄방,2,4,50000,0,,,
7158,1790,여름방,2,6,70000,0,,,
7159,1790,가을방,4,6,80000,0,,,
7160,1790,겨울방,8,10,150000,0,,,
7161,1791,봄방,2,4,50000,0,,,
7162,1791,여름방,2,6,70000,0,,,
7163,1791,가을방,4,6,80000,0,,,
7164,1791,겨울방,8,10,150000,0,,,
7165,1792,봄방,2,4,50000,0,,,
7166,1792,여름방,2,6,70000,0,,,
7167,1792,가을방,4,6,80000,0,,,
7168,1792,겨울방,8,10,150000,0,,,
7169,1793,봄방,2,4,50000,0,,,
7170,1793,여름방,2,6,70000,0,,,
7171,1793,가을방,4,6,80000,0,,,
7172,1793,겨울방,8,10,150000,0,,,
7173,1794,봄방,2,4,50000,0,,,
7174,1794,여름방,2,6,70000,0,,,
7175,1794,가을방,4,6,80000,0,,,
7176,1794,겨울방,8,10,150000,0,,,
7177,1795,봄방,2,4,50000,0,,,
7178,1795,여름방,2,6,70000,0,,,
7179,1795,가을방,4,6,80000,0,,,
7180,1795,겨울방,8,10,150000,0,,,
7181,1796,봄방,2,4,50000,0,,,
7182,1796,여름방,2,6,70000,0,,,
7183,1796,가을방,4,6,80000,0,,,
7184,1796,겨울방,8,10,150000,0,,,
7185,1797,봄방,2,4,50000,0,,,
7186,1797,여름방,2,6,70000,0,,,
7187,1797,가을방,4,6,80000,0,,,
7188,1797,겨울방,8,10,150000,0,,,
7189,1798,봄방,2,4,50000,0,,,
7190,1798,여름방,2,6,70000,0,,,
7191,1798,가을방,4,6,80000,0,,,
7192,1798,겨울방,8,10,150000,0,,,
7193,1799,봄방,2,4,50000,0,,,
7194,1799,여름방,2,6,70000,0,,,
7195,1799,가을방,4,6,80000,0,,,
7196,1799,겨울방,8,10,150000,0,,,
7197,1800,봄방,2,4,50000,0,,,
7198,1800,여름방,2,6,70000,0,,,
7199,1800,가을방,4,6,80000,0,,,
7200,1800,겨울방,8,10,150000,0,,,
7201,1801,봄방,2,4,50000,0,,,
7202,1801,여름방,2,6,70000,0,,,
7203,1801,가을방,4,6,80000,0,,,
7204,1801,겨울방,8,10,150000,0,,,
7205,1802,봄방,2,4,50000,0,,,
7206,1802,여름방,2,6,70000,0,,,
7207,1802,가을방,4,6,80000,0,,,
7208,1802,겨울방,8,10,150000,0,,,
7209,1803,봄방,2,4,50000,0,,,
7210,1803,여름방,2,6,70000,0,,,
7211,1803,가을방,4,6,80000,0,,,
7212,1803,겨울방,8,10,150000,0,,,
7213,1804,봄방,2,4,50000,0,,,
7214,1804,여름방,2,6,70000,0,,,
7215,1804,가을방,4,6,80000,0,,,
7216,1804,겨울방,8,10,150000,0,,,
7217,1805,봄방,2,4,50000,0,,,
7218,1805,여름방,2,6,70000,0,,,
7219,1805,가을방,4,6,80000,0,,,
7220,1805,겨울방,8,10,150000,0,,,
7221,1806,봄방,2,4,50000,0,,,
7222,1806,여름방,2,6,70000,0,,,
7223,1806,가을방,4,6,80000,0,,,
7224,1806,겨울방,8,10,150000,0,,,
7225,1807,봄방,2,4,50000,0,,,
7226,1807,여름방,2,6,70000,0,,,
7227,1807,가을방,4,6,80000,0,,,
7228,1807,겨울방,8,10,150000,0,,,
7229,1808,봄방,2,4,50000,0,,,
7230,1808,여름방,2,6,70000,0,,,
7231,1808,가을방,4,6,80000,0,,,
7232,1808,겨울방,8,10,150000,0,,,
7233,1809,봄방,2,4,50000,0,,,
7234,1809,여름방,2,6,70000,0,,,
7235,1809,가을방,4,6,80000,0,,,
7236,1809,겨울방,8,10,150000,0,,,
7237,1810,봄방,2,4,50000,0,,,
7238,1810,여름방,2,6,70000,0,,,
7239,1810,가을방,4,6,80000,0,,,
7240,1810,겨울방,8,10,150000,0,,,
7241,1811,봄방,2,4,50000,0,,,
7242,1811,여름방,2,6,70000,0,,,
7243,1811,가을방,4,6,80000,0,,,
7244,1811,겨울방,8,10,150000,0,,,
7245,1812,봄방,2,4,50000,0,,,
7246,1812,여름방,2,6,70000,0,,,
7247,1812,가을방,4,6,80000,0,,,
7248,1812,겨울방,8,10,150000,0,,,
7249,1813,봄방,2,4,50000,0,,,
7250,1813,여름방,2,6,70000,0,,,
7251,1813,가을방,4,6,80000,0,,,
7252,1813,겨울방,8,10,150000,0,,,
7253,1814,봄방,2,4,50000,0,,,
7254,1814,여름방,2,6,70000,0,,,
7255,1814,가을방,4,6,80000,0,,,
7256,1814,겨울방,8,10,150000,0,,,
7257,1815,봄방,2,4,50000,0,,,
7258,1815,여름방,2,6,70000,0,,,
7259,1815,가을방,4,6,80000,0,,,
7260,1815,겨울방,8,10,150000,0,,,
7261,1816,봄방,2,4,50000,0,,,
7262,1816,여름방,2,6,70000,0,,,
7263,1816,가을방,4,6,80000,0,,,
7264,1816,겨울방,8,10,150000,0,,,
7265,1817,봄방,2,4,50000,0,,,
7266,1817,여름방,2,6,70000,0,,,
7267,1817,가을방,4,6,80000,0,,,
7268,1817,겨울방,8,10,150000,0,,,
7269,1818,봄방,2,4,50000,0,,,
7270,1818,여름방,2,6,70000,0,,,
7271,1818,가을방,4,6,80000,0,,,
7272,1818,겨울방,8,10,150000,0,,,
7273,1819,봄방,2,4,50000,0,,,
7274,1819,여름방,2,6,70000,0,,,
7275,1819,가을방,4,6,80000,0,,,
7276,1819,겨울방,8,10,150000,0,,,
7277,1820,봄방,2,4,50000,0,,,
7278,1820,여름방,2,6,70000,0,,,
7279,1820,가을방,4,6,80000,0,,,
7280,1820,겨울방,8,10,150000,0,,,
7281,1821,봄방,2,4,50000,0,,,
7282,1821,여름방,2,6,70000,0,,,
7283,1821,가을방,4,6,80000,0,,,
7284,1821,겨울방,8,10,150000,0,,,
7285,1822,봄방,2,4,50000,0,,,
7286,1822,여름방,2,6,70000,0,,,
7287,1822,가을방,4,6,80000,0,,,
7288,1822,겨울방,8,10,150000,0,,,
7289,1823,봄방,2,4,50000,0,,,
7290,1823,여름방,2,6,70000,0,,,
7291,1823,가을방,4,6,80000,0,,,
7292,1823,겨울방,8,10,150000,0,,,
7293,1824,봄방,2,4,50000,0,,,
7294,1824,여름방,2,6,70000,0,,,
7295,1824,가을방,4,6,80000,0,,,
7296,1824,겨울방,8,10,150000,0,,,
7297,1825,봄방,2,4,50000,0,,,
7298,1825,여름방,2,6,70000,0,,,
7299,1825,가을방,4,6,80000,0,,,
7300,1825,겨울방,8,10,150000,0,,,
7301,1826,봄방,2,4,50000,0,,,
7302,1826,여름방,2,6,70000,0,,,
7303,1826,가을방,4,6,80000,0,,,
7304,1826,겨울방,8,10,150000,0,,,
7305,1827,봄방,2,4,50000,0,,,
7306,1827,여름방,2,6,70000,0,,,
7307,1827,가을방,4,6,80000,0,,,
7308,1827,겨울방,8,10,150000,0,,,
7309,1828,봄방,2,4,50000,0,,,
7310,1828,여름방,2,6,70000,0,,,
7311,1828,가을방,4,6,80000,0,,,
7312,1828,겨울방,8,10,150000,0,,,
7313,1829,봄방,2,4,50000,0,,,
7314,1829,여름방,2,6,70000,0,,,
7315,1829,가을방,4,6,80000,0,,,
7316,1829,겨울방,8,10,150000,0,,,
7317,1830,봄방,2,4,50000,0,,,
7318,1830,여름방,2,6,70000,0,,,
7319,1830,가을방,4,6,80000,0,,,
7320,1830,겨울방,8,10,150000,0,,,
7321,1831,봄방,2,4,50000,0,,,
7322,1831,여름방,2,6,70000,0,,,
7323,1831,가을방,4,6,80000,0,,,
7324,1831,겨울방,8,10,150000,0,,,
7325,1832,봄방,2,4,50000,0,,,
7326,1832,여름방,2,6,70000,0,,,
7327,1832,가을방,4,6,80000,0,,,
7328,1832,겨울방,8,10,150000,0,,,
7329,1833,봄방,2,4,50000,0,,,
7330,1833,여름방,2,6,70000,0,,,
7331,1833,가을방,4,6,80000,0,,,
7332,1833,겨울방,8,10,150000,0,,,
7333,1834,봄방,2,4,50000,0,,,
7334,1834,여름방,2,6,70000,0,,,
7335,1834,가을방,4,6,80000,0,,,
7336,1834,겨울방,8,10,150000,0,,,
7337,1835,봄방,2,4,50000,0,,,
7338,1835,여름방,2,6,70000,0,,,
7339,1835,가을방,4,6,80000,0,,,
7340,1835,겨울방,8,10,150000,0,,,
7341,1836,봄방,2,4,50000,0,,,
7342,1836,여름방,2,6,70000,0,,,
7343,1836,가을방,4,6,80000,0,,,
7344,1836,겨울방,8,10,150000,0,,,
7345,1837,봄방,2,4,50000,0,,,
7346,1837,여름방,2,6,70000,0,,,
7347,1837,가을방,4,6,80000,0,,,
7348,1837,겨울방,8,10,150000,0,,,
7349,1838,봄방,2,4,50000,0,,,
7350,1838,여름방,2,6,70000,0,,,
7351,1838,가을방,4,6,80000,0,,,
7352,1838,겨울방,8,10,150000,0,,,
7353,1839,봄방,2,4,50000,0,,,
7354,1839,여름방,2,6,70000,0,,,
7355,1839,가을방,4,6,80000,0,,,
7356,1839,겨울방,8,10,150000,0,,,
7357,1840,봄방,2,4,50000,0,,,
7358,1840,여름방,2,6,70000,0,,,
7359,1840,가을방,4,6,80000,0,,,
7360,1840,겨울방,8,10,150000,0,,,
7361,1841,봄방,2,4,50000,0,,,
7362,1841,여름방,2,6,70000,0,,,
7363,1841,가을방,4,6,80000,0,,,
7364,1841,겨울방,8,10,150000,0,,,
7365,1842,봄방,2,4,50000,0,,,
7366,1842,여름방,2,6,70000,0,,,
7367,1842,가을방,4,6,80000,0,,,
7368,1842,겨울방,8,10,150000,0,,,
7369,1843,봄방,2,4,50000,0,,,
7370,1843,여름방,2,6,70000,0,,,
7371,1843,가을방,4,6,80000,0,,,
7372,1843,겨울방,8,10,150000,0,,,
7373,1844,봄방,2,4,50000,0,,,
7374,1844,여름방,2,6,70000,0,,,
7375,1844,가을방,4,6,80000,0,,,
7376,1844,겨울방,8,10,150000,0,,,
7377,1845,봄방,2,4,50000,0,,,
7378,1845,여름방,2,6,70000,0,,,
7379,1845,가을방,4,6,80000,0,,,
7380,1845,겨울방,8,10,150000,0,,,
7381,1846,봄방,2,4,50000,0,,,
7382,1846,여름방,2,6,70000,0,,,
7383,1846,가을방,4,6,80000,0,,,
7384,1846,겨울방,8,10,150000,0,,,
7385,1847,봄방,2,4,50000,0,,,
7386,1847,여름방,2,6,70000,0,,,
7387,1847,가을방,4,6,80000,0,,,
7388,1847,겨울방,8,10,150000,0,,,
7389,1848,봄방,2,4,50000,0,,,
7390,1848,여름방,2,6,70000,0,,,
7391,1848,가을방,4,6,80000,0,,,
7392,1848,겨울방,8,10,150000,0,,,
7393,1849,봄방,2,4,50000,0,,,
7394,1849,여름방,2,6,70000,0,,,
7395,1849,가을방,4,6,80000,0,,,
7396,1849,겨울방,8,10,150000,0,,,
7397,1850,봄방,2,4,50000,0,,,
7398,1850,여름방,2,6,70000,0,,,
7399,1850,가을방,4,6,80000,0,,,
7400,1850,겨울방,8,10,150000,0,,,
7401,1851,봄방,2,4,50000,0,,,
7402,1851,여름방,2,6,70000,0,,,
7403,1851,가을방,4,6,80000,0,,,
7404,1851,겨울방,8,10,150000,0,,,
7405,1852,봄방,2,4,50000,0,,,
7406,1852,여름방,2,6,70000,0,,,
7407,1852,가을방,4,6,80000,0,,,
7408,1852,겨울방,8,10,150000,0,,,
7409,1853,봄방,2,4,50000,0,,,
7410,1853,여름방,2,6,70000,0,,,
7411,1853,가을방,4,6,80000,0,,,
7412,1853,겨울방,8,10,150000,0,,,
7413,1854,봄방,2,4,50000,0,,,
7414,1854,여름방,2,6,70000,0,,,
7415,1854,가을방,4,6,80000,0,,,
7416,1854,겨울방,8,10,150000,0,,,
7417,1855,봄방,2,4,50000,0,,,
7418,1855,여름방,2,6,70000,0,,,
7419,1855,가을방,4,6,80000,0,,,
7420,1855,겨울방,8,10,150000,0,,,
7421,1856,봄방,2,4,50000,0,,,
7422,1856,여름방,2,6,70000,0,,,
7423,1856,가을방,4,6,80000,0,,,
7424,1856,겨울방,8,10,150000,0,,,
7425,1857,봄방,2,4,50000,0,,,
7426,1857,여름방,2,6,70000,0,,,
7427,1857,가을방,4,6,80000,0,,,
7428,1857,겨울방,8,10,150000,0,,,
7429,1858,봄방,2,4,50000,0,,,
7430,1858,여름방,2,6,70000,0,,,
7431,1858,가을방,4,6,80000,0,,,
7432,1858,겨울방,8,10,150000,0,,,
7433,1859,봄방,2,4,50000,0,,,
7434,1859,여름방,2,6,70000,0,,,
7435,1859,가을방,4,6,80000,0,,,
7436,1859,겨울방,8,10,150000,0,,,
7437,1860,봄방,2,4,50000,0,,,
7438,1860,여름방,2,6,70000,0,,,
7439,1860,가을방,4,6,80000,0,,,
7440,1860,겨울방,8,10,150000,0,,,
7441,1861,봄방,2,4,50000,0,,,
7442,1861,여름방,2,6,70000,0,,,
7443,1861,가을방,4,6,80000,0,,,
7444,1861,겨울방,8,10,150000,0,,,
7445,1862,봄방,2,4,50000,0,,,
7446,1862,여름방,2,6,70000,0,,,
7447,1862,가을방,4,6,80000,0,,,
7448,1862,겨울방,8,10,150000,0,,,
7449,1863,봄방,2,4,50000,0,,,
7450,1863,여름방,2,6,70000,0,,,
7451,1863,가을방,4,6,80000,0,,,
7452,1863,겨울방,8,10,150000,0,,,
7453,1864,봄방,2,4,50000,0,,,
7454,1864,여름방,2,6,70000,0,,,
7455,1864,가을방,4,6,80000,0,,,
7456,1864,겨울방,8,10,150000,0,,,
7457,1865,봄방,2,4,50000,0,,,
7458,1865,여름방,2,6,70000,0,,,
7459,1865,가을방,4,6,80000,0,,,
7460,1865,겨울방,8,10,150000,0,,,
7461,1866,봄방,2,4,50000,0,,,
7462,1866,여름방,2,6,70000,0,,,
7463,1866,가을방,4,6,80000,0,,,
7464,1866,겨울방,8,10,150000,0,,,
7465,1867,봄방,2,4,50000,0,,,
7466,1867,여름방,2,6,70000,0,,,
7467,1867,가을방,4,6,80000,0,,,
7468,1867,겨울방,8,10,150000,0,,,
7469,1868,봄방,2,4,50000,0,,,
7470,1868,여름방,2,6,70000,0,,,
7471,1868,가을방,4,6,80000,0,,,
7472,1868,겨울방,8,10,150000,0,,,
7473,1869,봄방,2,4,50000,0,,,
7474,1869,여름방,2,6,70000,0,,,
7475,1869,가을방,4,6,80000,0,,,
7476,1869,겨울방,8,10,150000,0,,,
7477,1870,봄방,2,4,50000,0,,,
7478,1870,여름방,2,6,70000,0,,,
7479,1870,가을방,4,6,80000,0,,,
7480,1870,겨울방,8,10,150000,0,,,
7481,1871,봄방,2,4,50000,0,,,
7482,1871,여름방,2,6,70000,0,,,
7483,1871,가을방,4,6,80000,0,,,
7484,1871,겨울방,8,10,150000,0,,,
7485,1872,봄방,2,4,50000,0,,,
7486,1872,여름방,2,6,70000,0,,,
7487,1872,가을방,4,6,80000,0,,,
7488,1872,겨울방,8,10,150000,0,,,
7489,1873,봄방,2,4,50000,0,,,
7490,1873,여름방,2,6,70000,0,,,
7491,1873,가을방,4,6,80000,0,,,
7492,1873,겨울방,8,10,150000,0,,,
7493,1874,봄방,2,4,50000,0,,,
7494,1874,여름방,2,6,70000,0,,,
7495,1874,가을방,4,6,80000,0,,,
7496,1874,겨울방,8,10,150000,0,,,
7497,1875,봄방,2,4,50000,0,,,
7498,1875,여름방,2,6,70000,0,,,
7499,1875,가을방,4,6,80000,0,,,
7500,1875,겨울방,8,10,150000,0,,,
7501,1876,봄방,2,4,50000,0,,,
7502,1876,여름방,2,6,70000,0,,,
7503,1876,가을방,4,6,80000,0,,,
7504,1876,겨울방,8,10,150000,0,,,
7505,1877,봄방,2,4,50000,0,,,
7506,1877,여름방,2,6,70000,0,,,
7507,1877,가을방,4,6,80000,0,,,
7508,1877,겨울방,8,10,150000,0,,,
7509,1878,봄방,2,4,50000,0,,,
7510,1878,여름방,2,6,70000,0,,,
7511,1878,가을방,4,6,80000,0,,,
7512,1878,겨울방,8,10,150000,0,,,
7513,1879,봄방,2,4,50000,0,,,
7514,1879,여름방,2,6,70000,0,,,
7515,1879,가을방,4,6,80000,0,,,
7516,1879,겨울방,8,10,150000,0,,,
7517,1880,봄방,2,4,50000,0,,,
7518,1880,여름방,2,6,70000,0,,,
7519,1880,가을방,4,6,80000,0,,,
7520,1880,겨울방,8,10,150000,0,,,
7521,1881,봄방,2,4,50000,0,,,
7522,1881,여름방,2,6,70000,0,,,
7523,1881,가을방,4,6,80000,0,,,
7524,1881,겨울방,8,10,150000,0,,,
7525,1882,봄방,2,4,50000,0,,,
7526,1882,여름방,2,6,70000,0,,,
7527,1882,가을방,4,6,80000,0,,,
7528,1882,겨울방,8,10,150000,0,,,
7529,1883,봄방,2,4,50000,0,,,
7530,1883,여름방,2,6,70000,0,,,
7531,1883,가을방,4,6,80000,0,,,
7532,1883,겨울방,8,10,150000,0,,,
7533,1884,봄방,2,4,50000,0,,,
7534,1884,여름방,2,6,70000,0,,,
7535,1884,가을방,4,6,80000,0,,,
7536,1884,겨울방,8,10,150000,0,,,
7537,1885,봄방,2,4,50000,0,,,
7538,1885,여름방,2,6,70000,0,,,
7539,1885,가을방,4,6,80000,0,,,
7540,1885,겨울방,8,10,150000,0,,,
7541,1886,봄방,2,4,50000,0,,,
7542,1886,여름방,2,6,70000,0,,,
7543,1886,가을방,4,6,80000,0,,,
7544,1886,겨울방,8,10,150000,0,,,
7545,1887,봄방,2,4,50000,0,,,
7546,1887,여름방,2,6,70000,0,,,
7547,1887,가을방,4,6,80000,0,,,
7548,1887,겨울방,8,10,150000,0,,,
7549,1888,봄방,2,4,50000,0,,,
7550,1888,여름방,2,6,70000,0,,,
7551,1888,가을방,4,6,80000,0,,,
7552,1888,겨울방,8,10,150000,0,,,
7553,1889,봄방,2,4,50000,0,,,
7554,1889,여름방,2,6,70000,0,,,
7555,1889,가을방,4,6,80000,0,,,
7556,1889,겨울방,8,10,150000,0,,,
7557,1890,봄방,2,4,50000,0,,,
7558,1890,여름방,2,6,70000,0,,,
7559,1890,가을방,4,6,80000,0,,,
7560,1890,겨울방,8,10,150000,0,,,
7561,1891,봄방,2,4,50000,0,,,
7562,1891,여름방,2,6,70000,0,,,
7563,1891,가을방,4,6,80000,0,,,
7564,1891,겨울방,8,10,150000,0,,,
7565,1892,봄방,2,4,50000,0,,,
7566,1892,여름방,2,6,70000,0,,,
7567,1892,가을방,4,6,80000,0,,,
7568,1892,겨울방,8,10,150000,0,,,
7569,1893,봄방,2,4,50000,0,,,
7570,1893,여름방,2,6,70000,0,,,
7571,1893,가을방,4,6,80000,0,,,
7572,1893,겨울방,8,10,150000,0,,,
7573,1894,봄방,2,4,50000,0,,,
7574,1894,여름방,2,6,70000,0,,,
7575,1894,가을방,4,6,80000,0,,,
7576,1894,겨울방,8,10,150000,0,,,
7577,1895,봄방,2,4,50000,0,,,
7578,1895,여름방,2,6,70000,0,,,
7579,1895,가을방,4,6,80000,0,,,
7580,1895,겨울방,8,10,150000,0,,,
7581,1896,봄방,2,4,50000,0,,,
7582,1896,여름방,2,6,70000,0,,,
7583,1896,가을방,4,6,80000,0,,,
7584,1896,겨울방,8,10,150000,0,,,
7585,1897,봄방,2,4,50000,0,,,
7586,1897,여름방,2,6,70000,0,,,
7587,1897,가을방,4,6,80000,0,,,
7588,1897,겨울방,8,10,150000,0,,,
7589,1898,봄방,2,4,50000,0,,,
7590,1898,여름방,2,6,70000,0,,,
7591,1898,가을방,4,6,80000,0,,,
7592,1898,겨울방,8,10,150000,0,,,
7593,1899,봄방,2,4,50000,0,,,
7594,1899,여름방,2,6,70000,0,,,
7595,1899,가을방,4,6,80000,0,,,
7596,1899,겨울방,8,10,150000,0,,,
7597,1900,봄방,2,4,50000,0,,,
7598,1900,여름방,2,6,70000,0,,,
7599,1900,가을방,4,6,80000,0,,,
7600,1900,겨울방,8,10,150000,0,,,
7601,1901,봄방,2,4,50000,0,,,
7602,1901,여름방,2,6,70000,0,,,
7603,1901,가을방,4,6,80000,0,,,
7604,1901,겨울방,8,10,150000,0,,,
7605,1902,봄방,2,4,50000,0,,,
7606,1902,여름방,2,6,70000,0,,,
7607,1902,가을방,4,6,80000,0,,,
7608,1902,겨울방,8,10,150000,0,,,
7609,1903,봄방,2,4,50000,0,,,
7610,1903,여름방,2,6,70000,0,,,
7611,1903,가을방,4,6,80000,0,,,
7612,1903,겨울방,8,10,150000,0,,,
7613,1904,봄방,2,4,50000,0,,,
7614,1904,여름방,2,6,70000,0,,,
7615,1904,가을방,4,6,80000,0,,,
7616,1904,겨울방,8,10,150000,0,,,
7617,1905,봄방,2,4,50000,0,,,
7618,1905,여름방,2,6,70000,0,,,
7619,1905,가을방,4,6,80000,0,,,
7620,1905,겨울방,8,10,150000,0,,,
7621,1906,봄방,2,4,50000,0,,,
7622,1906,여름방,2,6,70000,0,,,
7623,1906,가을방,4,6,80000,0,,,
7624,1906,겨울방,8,10,150000,0,,,
7625,1907,봄방,2,4,50000,0,,,
7626,1907,여름방,2,6,70000,0,,,
7627,1907,가을방,4,6,80000,0,,,
7628,1907,겨울방,8,10,150000,0,,,
7629,1908,봄방,2,4,50000,0,,,
7630,1908,여름방,2,6,70000,0,,,
7631,1908,가을방,4,6,80000,0,,,
7632,1908,겨울방,8,10,150000,0,,,
7633,1909,봄방,2,4,50000,0,,,
7634,1909,여름방,2,6,70000,0,,,
7635,1909,가을방,4,6,80000,0,,,
7636,1909,겨울방,8,10,150000,0,,,
7637,1910,봄방,2,4,50000,0,,,
7638,1910,여름방,2,6,70000,0,,,
7639,1910,가을방,4,6,80000,0,,,
7640,1910,겨울방,8,10,150000,0,,,
7641,1911,봄방,2,4,50000,0,,,
7642,1911,여름방,2,6,70000,0,,,
7643,1911,가을방,4,6,80000,0,,,
7644,1911,겨울방,8,10,150000,0,,,
7645,1912,봄방,2,4,50000,0,,,
7646,1912,여름방,2,6,70000,0,,,
7647,1912,가을방,4,6,80000,0,,,
7648,1912,겨울방,8,10,150000,0,,,
7649,1913,봄방,2,4,50000,0,,,
7650,1913,여름방,2,6,70000,0,,,
7651,1913,가을방,4,6,80000,0,,,
7652,1913,겨울방,8,10,150000,0,,,
7653,1914,봄방,2,4,50000,0,,,
7654,1914,여름방,2,6,70000,0,,,
7655,1914,가을방,4,6,80000,0,,,
7656,1914,겨울방,8,10,150000,0,,,
7657,1915,봄방,2,4,50000,0,,,
7658,1915,여름방,2,6,70000,0,,,
7659,1915,가을방,4,6,80000,0,,,
7660,1915,겨울방,8,10,150000,0,,,
7661,1916,봄방,2,4,50000,0,,,
7662,1916,여름방,2,6,70000,0,,,
7663,1916,가을방,4,6,80000,0,,,
7664,1916,겨울방,8,10,150000,0,,,
7665,1917,봄방,2,4,50000,0,,,
7666,1917,여름방,2,6,70000,0,,,
7667,1917,가을방,4,6,80000,0,,,
7668,1917,겨울방,8,10,150000,0,,,
7669,1918,봄방,2,4,50000,0,,,
7670,1918,여름방,2,6,70000,0,,,
7671,1918,가을방,4,6,80000,0,,,
7672,1918,겨울방,8,10,150000,0,,,
7673,1919,봄방,2,4,50000,0,,,
7674,1919,여름방,2,6,70000,0,,,
7675,1919,가을방,4,6,80000,0,,,
7676,1919,겨울방,8,10,150000,0,,,
7677,1920,봄방,2,4,50000,0,,,
7678,1920,여름방,2,6,70000,0,,,
7679,1920,가을방,4,6,80000,0,,,
7680,1920,겨울방,8,10,150000,0,,,
7681,1921,봄방,2,4,50000,0,,,
7682,1921,여름방,2,6,70000,0,,,
7683,1921,가을방,4,6,80000,0,,,
7684,1921,겨울방,8,10,150000,0,,,
7685,1922,봄방,2,4,50000,0,,,
7686,1922,여름방,2,6,70000,0,,,
7687,1922,가을방,4,6,80000,0,,,
7688,1922,겨울방,8,10,150000,0,,,
7689,1923,봄방,2,4,50000,0,,,
7690,1923,여름방,2,6,70000,0,,,
7691,1923,가을방,4,6,80000,0,,,
7692,1923,겨울방,8,10,150000,0,,,
7693,1924,봄방,2,4,50000,0,,,
7694,1924,여름방,2,6,70000,0,,,
7695,1924,가을방,4,6,80000,0,,,
7696,1924,겨울방,8,10,150000,0,,,
7697,1925,봄방,2,4,50000,0,,,
7698,1925,여름방,2,6,70000,0,,,
7699,1925,가을방,4,6,80000,0,,,
7700,1925,겨울방,8,10,150000,0,,,
7701,1926,봄방,2,4,50000,0,,,
7702,1926,여름방,2,6,70000,0,,,
7703,1926,가을방,4,6,80000,0,,,
7704,1926,겨울방,8,10,150000,0,,,
7705,1927,봄방,2,4,50000,0,,,
7706,1927,여름방,2,6,70000,0,,,
7707,1927,가을방,4,6,80000,0,,,
7708,1927,겨울방,8,10,150000,0,,,
7709,1928,봄방,2,4,50000,0,,,
7710,1928,여름방,2,6,70000,0,,,
7711,1928,가을방,4,6,80000,0,,,
7712,1928,겨울방,8,10,150000,0,,,
7713,1929,봄방,2,4,50000,0,,,
7714,1929,여름방,2,6,70000,0,,,
7715,1929,가을방,4,6,80000,0,,,
7716,1929,겨울방,8,10,150000,0,,,
7717,1930,봄방,2,4,50000,0,,,
7718,1930,여름방,2,6,70000,0,,,
7719,1930,가을방,4,6,80000,0,,,
7720,1930,겨울방,8,10,150000,0,,,
7721,1931,봄방,2,4,50000,0,,,
7722,1931,여름방,2,6,70000,0,,,
7723,1931,가을방,4,6,80000,0,,,
7724,1931,겨울방,8,10,150000,0,,,
7725,1932,봄방,2,4,50000,0,,,
7726,1932,여름방,2,6,70000,0,,,
7727,1932,가을방,4,6,80000,0,,,
7728,1932,겨울방,8,10,150000,0,,,
7729,1933,봄방,2,4,50000,0,,,
7730,1933,여름방,2,6,70000,0,,,
7731,1933,가을방,4,6,80000,0,,,
7732,1933,겨울방,8,10,150000,0,,,
7733,1934,봄방,2,4,50000,0,,,
